Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_4629-gene_4726,98,2,1,,,gene_4629-gene_4726:7.69284533952779,gene_4629-gene_4726:6.36558818425693,,
VIRSorter_648028046_NC_014375,3367,VIRSorter_648028046_NC_014375-gene_1213-gene_1269,57,2,2,,,gene_1213-gene_1269:7.64838293982598,gene_1232-gene_1269:2.62133275788326,,
VIRSorter_648028046_NC_014375,3367,VIRSorter_648028046_NC_014375-gene_1359-gene_1417,59,2,1,,,gene_1359-gene_1417:17.11977502893093,gene_1360-gene_1417:8.14870899526864,,
VIRSorter_649633018_NC_014614,2569,VIRSorter_649633018_NC_014614-gene_1487-gene_1553,67,2,1,,,gene_1487-gene_1553:23.24733964426838,gene_1487-gene_1543:4.48252398562247,,
VIRSorter_649633038_NC_014650,3822,VIRSorter_649633038_NC_014650-gene_584-gene_672,89,2,4,gene_615-gene_651:8.09531776169393,,gene_584-gene_672:27.10122596623290,gene_584-gene_621:2.56544329964438,gene_599-gene_651:2.43311650630727,gene_584-gene_620:3.99594526110770
VIRSorter_649633040_NC_014652,2674,VIRSorter_649633040_NC_014652-gene_752-gene_819,68,2,3,gene_779-gene_813:2.70763852229823,,gene_752-gene_819:18.80197792449136,,,
VIRSorter_649633102_NC_014831,2450,VIRSorter_649633102_NC_014831-gene_17-gene_67,51,2,3,,,gene_17-gene_67:16.37814646943560,,,
VIRSorter_649633112_NC_014844,3378,VIRSorter_649633112_NC_014844-gene_1587-gene_1670,84,2,3,,,gene_1587-gene_1670:12.24374583465133,,,
VIRSorter_649633112_NC_014844,3378,VIRSorter_649633112_NC_014844-gene_2403-gene_2458,56,2,2,gene_2409-gene_2447:4.33920386720949,,gene_2403-gene_2458:11.98796625138526,,,gene_2448-gene_2457:2.56025620024574
VIRSorter_649633112_NC_014844,3378,VIRSorter_649633112_NC_014844-gene_320-gene_357,38,2,2,,,gene_320-gene_357:2.61989317865314,,,
VIRSorter_649633112_NC_014844,3378,VIRSorter_649633112_NC_014844-gene_405-gene_504,100,2,4,gene_450-gene_493:3.08189548076035,,gene_405-gene_504:25.38760360492917,gene_405-gene_449:7.08886789992478,,gene_410-gene_503:6.99625792338394
VIRSorter_649633118_NC_014915,3580,VIRSorter_649633118_NC_014915-gene_2902-gene_2961,60,2,5,gene_2903-gene_2961:25.72742448822039,,gene_2902-gene_2961:29.74820103761238,,,
VIRSorter_649633138_NC_014962,3757,VIRSorter_649633138_NC_014962-gene_2414-gene_2480,67,2,1,,,gene_2414-gene_2480:11.76632835307403,,,
VIRSorter_649633176_NC_015174,4913,VIRSorter_649633176_NC_015174-gene_1143-gene_1226,84,2,1,,,gene_1143-gene_1226:29.10223775429013,gene_1143-gene_1216:19.62205850008777,,
VIRSorter_649633176_NC_015174,4913,VIRSorter_649633176_NC_015174-gene_1498-gene_1537,40,2,3,,,gene_1498-gene_1537:10.83930999059987,gene_1498-gene_1537:2.58776646973749,,
VIRSorter_649633176_NC_015174,4913,VIRSorter_649633176_NC_015174-gene_169-gene_264,96,2,1,,,gene_169-gene_264:34.92000472616559,gene_169-gene_264:26.30638323577267,,
VIRSorter_650377919_CP001978,4187,VIRSorter_650377919_CP001978-gene_1950-gene_2018,69,2,2,,,gene_1950-gene_2018:24.23030818564706,gene_1950-gene_2018:8.27561434747727,gene_1955-gene_2017:2.46407274298070,
VIRSorter_650377919_CP001978,4187,VIRSorter_650377919_CP001978-gene_644-gene_703,60,2,5,gene_644-gene_684:9.92936813664951,,gene_644-gene_703:18.86879621074475,,,
VIRSorter_650377989_CP002377-circular,3048,VIRSorter_650377989_CP002377-circular-gene_1853-gene_1870,18,2,,gene_1855-gene_1870:5.72166776756737,,gene_1853-gene_1870:4.63350043440116,,,
VIRSorter_650377989_CP002377-circular,3048,VIRSorter_650377989_CP002377-circular-gene_2404-gene_2451,48,2,4,gene_2404-gene_2444:7.82590872700783,,gene_2404-gene_2451:9.78103086449804,,,
VIRSorter_650378018_CP002541,3087,VIRSorter_650378018_CP002541-gene_1835-gene_1901,67,2,3,,,gene_1835-gene_1895:20.92029833932077,gene_1835-gene_1901:9.13113905131931,,
VIRSorter_650378026_FP929037,3498,VIRSorter_650378026_FP929037-gene_1874-gene_1942,69,2,4,,,gene_1874-gene_1942:22.97589892645003,gene_1874-gene_1942:6.75523372334172,,
VIRSorter_650716029_NC_015222,2950,VIRSorter_650716029_NC_015222-gene_1438-gene_1472,35,2,,,gene_1453-gene_1470:6.12747087631057,gene_1438-gene_1472:3.83190193363764,,,
VIRSorter_650716029_NC_015222,2950,VIRSorter_650716029_NC_015222-gene_2207-gene_2253,47,2,,gene_2207-gene_2253:2.49754174367666,,gene_2207-gene_2253:5.37916541641179,,,
VIRSorter_650716032_NC_015275,4318,VIRSorter_650716032_NC_015275-gene_1198-gene_1217,20,2,1,,,gene_1198-gene_1217:2.87895659866280,,,
VIRSorter_650716032_NC_015275,4318,VIRSorter_650716032_NC_015275-gene_1849-gene_1912,64,2,3,gene_1876-gene_1887:2.07148135699225,,gene_1849-gene_1912:32.25025782434736,gene_1856-gene_1912:6.66834001200891,,gene_1849-gene_1911:3.68587302794720
VIRSorter_650716032_NC_015275,4318,VIRSorter_650716032_NC_015275-gene_2749-gene_2844,96,2,6,gene_2767-gene_2830:6.09471925432018,,gene_2749-gene_2844:29.86951449645823,gene_2749-gene_2844:3.29989983251957,,
VIRSorter_650716032_NC_015275,4318,VIRSorter_650716032_NC_015275-gene_735-gene_900,166,2,7,gene_748-gene_846:7.07820566633820,,gene_803-gene_900:33.53226578095433;gene_735-gene_778:19.37282616695112,gene_804-gene_867:3.71002817602100,,gene_804-gene_899:3.11086062400920
VIRSorter_650716032_NC_015275,4318,VIRSorter_650716032_NC_015275-gene_951-gene_1022,72,2,3,,,gene_951-gene_1020:34.22315369093401,gene_955-gene_1022:7.78587915573590,,gene_954-gene_988:6.65469307458821
VIRSorter_650716059_NC_015424,4182,VIRSorter_650716059_NC_015424-gene_1265-gene_1314,50,2,4,,,gene_1265-gene_1314:13.03287795976362,,,
VIRSorter_650716059_NC_015424,4182,VIRSorter_650716059_NC_015424-gene_1797-gene_1848,52,2,4,gene_1798-gene_1841:2.15437839823227,,gene_1797-gene_1848:15.43333788250356,,,
VIRSorter_650716059_NC_015424,4182,VIRSorter_650716059_NC_015424-gene_2517-gene_2568,52,2,8,gene_2517-gene_2567:19.07794062405540,,gene_2519-gene_2568:18.33117134786273,,,
VIRSorter_650716101_NC_015589,3955,VIRSorter_650716101_NC_015589-gene_1061-gene_1108,48,2,1,gene_1061-gene_1105:6.42638025155421,,gene_1064-gene_1108:18.33968901462306,,,
VIRSorter_650716101_NC_015589,3955,VIRSorter_650716101_NC_015589-gene_1756-gene_1800,45,2,3,,,gene_1756-gene_1800:9.09025988589097,,,
VIRSorter_650716101_NC_015589,3955,VIRSorter_650716101_NC_015589-gene_3535-gene_3634,100,2,4,gene_3545-gene_3626:2.91420766460355,,gene_3535-gene_3634:23.21834260618262,,,
VIRSorter_650716102_NC_015590,3664,VIRSorter_650716102_NC_015590-gene_1342-gene_1435,94,2,3,gene_1342-gene_1365:12.78834893892595,,gene_1342-gene_1435:38.04218517327748,gene_1366-gene_1421:7.11413344819047,,
VIRSorter_650716102_NC_015590,3664,VIRSorter_650716102_NC_015590-gene_1805-gene_1848,44,2,2,,,gene_1805-gene_1848:10.83300793784213,,,
VIRSorter_650716102_NC_015590,3664,VIRSorter_650716102_NC_015590-gene_2233-gene_2317,85,2,3,gene_2264-gene_2295:2.43178028917864,,gene_2255-gene_2317:24.91366706560361,gene_2233-gene_2316:4.75441981319695,,
VIRSorter_650716102_NC_015590,3664,VIRSorter_650716102_NC_015590-gene_229-gene_295,67,2,2,gene_229-gene_260:2.43178028917864,,gene_229-gene_285:22.71682688139948,gene_237-gene_295:2.35643587458020,,
VIRSorter_650716102_NC_015590,3664,VIRSorter_650716102_NC_015590-gene_750-gene_840,91,2,3,,,gene_756-gene_840:31.17072715361578,gene_750-gene_834:7.92211177592183,,
VIRSorter_650716148_NC_015711,7508,VIRSorter_650716148_NC_015711-gene_3723-gene_3820,98,2,1,,,gene_3723-gene_3820:29.57343152847855,gene_3724-gene_3820:20.33605403086505,,
VIRSorter_650716148_NC_015711,7508,VIRSorter_650716148_NC_015711-gene_5117-gene_5198,82,2,1,,,gene_5117-gene_5198:17.38582446486803,gene_5117-gene_5194:10.68060349627337,,
VIRSorter_650716148_NC_015711,7508,VIRSorter_650716148_NC_015711-gene_7448-gene_7507,60,2,2,,,gene_7448-gene_7507:8.80674256970439,,,
VIRSorter_650716153_NC_015717-circular,4636,VIRSorter_650716153_NC_015717-circular-gene_1113-gene_1183,71,2,2,,,gene_1113-gene_1183:36.75005280314534,gene_1115-gene_1183:21.56689256337017,,gene_1128-gene_1183:3.31814575087911
VIRSorter_650716153_NC_015717-circular,4636,VIRSorter_650716153_NC_015717-circular-gene_2005-gene_2032,28,2,3,,,gene_2005-gene_2032:5.08242045332913,,,
VIRSorter_650716153_NC_015717-circular,4636,VIRSorter_650716153_NC_015717-circular-gene_2222-gene_2326,105,2,2,,,gene_2222-gene_2319:5.81414382334610,gene_2282-gene_2326:2.56864826817203,,
VIRSorter_650716153_NC_015717-circular,4636,VIRSorter_650716153_NC_015717-circular-gene_3052-gene_3129,78,2,1,,,gene_3052-gene_3129:6.92013858328593,gene_3052-gene_3108:4.22200689016104,,
VIRSorter_650716153_NC_015717-circular,4636,VIRSorter_650716153_NC_015717-circular-gene_3183-gene_3281,99,2,2,,,gene_3183-gene_3281:6.21342806793575,,,
VIRSorter_650716163_NC_015731,3490,VIRSorter_650716163_NC_015731-gene_1358-gene_1457,100,2,1,,,gene_1358-gene_1457:40.27636181279152,gene_1358-gene_1457:13.24782108905471,,
VIRSorter_650716163_NC_015731,3490,VIRSorter_650716163_NC_015731-gene_2327-gene_2390,64,2,3,,,gene_2327-gene_2386:23.08642344412281,gene_2327-gene_2390:3.12287417425077,,
VIRSorter_650716163_NC_015731,3490,VIRSorter_650716163_NC_015731-gene_2887-gene_2970,84,2,1,,,gene_2887-gene_2970:4.14511557967034,,,
VIRSorter_650716163_NC_015731,3490,VIRSorter_650716163_NC_015731-gene_936-gene_1009,74,2,1,,,gene_936-gene_1009:6.74378334976330,gene_940-gene_1007:2.18007320765334,,
VIRSorter_651053056_CP002555,2585,VIRSorter_651053056_CP002555-gene_1363-gene_1379,17,2,,gene_1363-gene_1379:10.59013508393618,,gene_1363-gene_1379:5.86126793775105,,,
VIRSorter_651053104_CP002811,4594,VIRSorter_651053104_CP002811-gene_1372-gene_1427,56,2,4,gene_1384-gene_1427:3.81802651020202,,gene_1372-gene_1427:11.85257141364023,,,gene_1388-gene_1401:4.50895731873627
VIRSorter_651053104_CP002811,4594,VIRSorter_651053104_CP002811-gene_2311-gene_2346,36,2,1,,gene_2311-gene_2341:4.69583647472885,gene_2311-gene_2346:8.51978848371919,,,gene_2313-gene_2338:4.08719561066635
VIRSorter_651053104_CP002811,4594,VIRSorter_651053104_CP002811-gene_3763-gene_3823,61,2,4,gene_3765-gene_3805:2.77850271909889,,gene_3763-gene_3823:13.52506618331143,,,
VIRSorter_651053112_CP002821,3368,VIRSorter_651053112_CP002821-gene_1445-gene_1500,56,2,4,,,gene_1445-gene_1500:2.48339503881228,,,
VIRSorter_651053112_CP002821,3368,VIRSorter_651053112_CP002821-gene_1886-gene_1925,40,2,4,,,gene_1886-gene_1925:11.00550438557956,gene_1900-gene_1925:2.97012071115650,,
VIRSorter_651053112_CP002821,3368,VIRSorter_651053112_CP002821-gene_2409-gene_2484,76,2,4,,,gene_2409-gene_2484:28.54926015611319,gene_2409-gene_2474:6.16952356116026,,
VIRSorter_651053112_CP002821,3368,VIRSorter_651053112_CP002821-gene_3074-gene_3140,67,2,3,,,gene_3074-gene_3140:9.09265895754665,,,
VIRSorter_651285586_NZ_GL883086,2632,VIRSorter_651285586_NZ_GL883086-gene_1619-gene_1705,87,2,3,,,gene_1619-gene_1705:4.21474093102604,,,
VIRSorter_651285586_NZ_GL883086,2632,VIRSorter_651285586_NZ_GL883086-gene_850-gene_913,64,2,9,gene_856-gene_888:11.35443491237688,,gene_850-gene_913:30.59843975759133,gene_889-gene_913:6.09817243252690,,
VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708,7929,VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708-gene_18-gene_42,25,3,,,,gene_18-gene_42:8.69418288221236,gene_25-gene_42:6.02852137193181,,
VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708,7929,VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708-gene_2103-gene_2125,23,3,,,,gene_2103-gene_2125:5.80932438197577,gene_2103-gene_2125:5.80932438197577,,
VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708,7929,VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708-gene_3804-gene_3860,57,3,,,,gene_3804-gene_3860:5.56469355709919,gene_3804-gene_3859:3.53593805166673,,
VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708,7929,VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708-gene_409-gene_437,29,3,,,,gene_409-gene_437:11.27123597574401,gene_409-gene_437:11.27123597574401,,
VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708,7929,VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708-gene_4564-gene_4634,71,3,,,,gene_4564-gene_4634:17.72975355171723,gene_4564-gene_4634:12.55688190096823,,
VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708,7929,VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708-gene_4812-gene_4905,94,3,,,,gene_4812-gene_4905:18.74102112015336,gene_4812-gene_4905:13.32277116521298,,
VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708,7929,VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708-gene_5041-gene_5088,48,3,,,,gene_5041-gene_5088:6.35797588191068,gene_5041-gene_5088:4.57060724982026,,
VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708,7929,VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708-gene_5228-gene_5265,38,3,,,,gene_5228-gene_5265:15.27314130999115,gene_5228-gene_5265:15.27314130999115,,
VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708,7929,VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708-gene_6106-gene_6149,44,3,,,,gene_6106-gene_6149:6.18736153124092,gene_6106-gene_6141:4.92076772412853,,
VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708,7929,VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708-gene_6631-gene_6715,85,3,,,,gene_6631-gene_6715:6.86208184203518,gene_6631-gene_6715:6.16139210722798,,
VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708,7929,VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708-gene_6781-gene_6871,91,3,,,,gene_6781-gene_6871:18.14577745175679,gene_6781-gene_6871:16.24785822675406,,
VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708,7929,VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708-gene_6927-gene_7010,84,3,,,,gene_6927-gene_7001:13.67498104962126,gene_6927-gene_7010:10.20645231443023,,
VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708,7929,VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708-gene_7224-gene_7299,76,3,,,,gene_7224-gene_7299:8.06328384398954,gene_7227-gene_7298:5.49493869178261,,
VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708,7929,VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708-gene_7511-gene_7610,100,3,,,,gene_7511-gene_7610:18.98212621020646,gene_7511-gene_7610:16.25307584386096,,
VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708,7929,VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708-gene_7721-gene_7774,54,3,,,,gene_7721-gene_7774:8.51558121385790,gene_7721-gene_7774:6.66346303561505,,
VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708,7929,VIRSorter_2501535560_fdiDRAF_Fremyella_diplosiphon_20080708-gene_7831-gene_7929,99,3,,,,gene_7831-gene_7929:43.83713839388766,gene_7844-gene_7929:40.60833865208858,,gene_7863-gene_7929:14.53753763354517
VIRSorter_2501651587_CMT4_colwellia_mt41,3689,VIRSorter_2501651587_CMT4_colwellia_mt41-gene_1421-gene_1520,100,3,,,,gene_1421-gene_1520:10.89460189845311,gene_1421-gene_1520:6.71677512941734,,
VIRSorter_2502376843_Phi_scaffold00167,2665,VIRSorter_2502376843_Phi_scaffold00167-gene_123-gene_142,20,3,,,,gene_123-gene_142:4.43075860312595,gene_123-gene_142:4.43075860312595,,
VIRSorter_2502376843_Phi_scaffold00167,2665,VIRSorter_2502376843_Phi_scaffold00167-gene_961-gene_985,25,3,,,,gene_961-gene_985:7.53611022904287,gene_962-gene_985:5.48722694536584,,
VIRSorter_2503242000_Pagar_P__agardhii_200,4443,VIRSorter_2503242000_Pagar_P__agardhii_200-gene_3876-gene_3951,76,3,,,,gene_3883-gene_3951:12.73277442615947,gene_3876-gene_3944:5.15475693706795,,
VIRSorter_2503242000_Pagar_P__agardhii_200,4443,VIRSorter_2503242000_Pagar_P__agardhii_200-gene_3963-gene_4062,100,3,,,,gene_3963-gene_4062:19.23601119182313,gene_3963-gene_4062:11.57084410584779,,
VIRSorter_2503538459_Ttoyo_unknown,3355,VIRSorter_2503538459_Ttoyo_unknown-gene_1285-gene_1383,99,3,,,,gene_1285-gene_1383:5.11729903605663,gene_1302-gene_1383:2.79154024874940,,
VIRSorter_2503538459_Ttoyo_unknown,3355,VIRSorter_2503538459_Ttoyo_unknown-gene_1385-gene_1487,103,3,,,,gene_1385-gene_1481:30.55755180298938,gene_1389-gene_1487:20.75783123919725,,
VIRSorter_2503538459_Ttoyo_unknown,3355,VIRSorter_2503538459_Ttoyo_unknown-gene_1491-gene_1551,61,3,,,,gene_1491-gene_1551:6.21141654758837,gene_1524-gene_1544:3.58447006274684,,
VIRSorter_2503538459_Ttoyo_unknown,3355,VIRSorter_2503538459_Ttoyo_unknown-gene_1616-gene_1713,98,3,,,,gene_1616-gene_1713:39.07476124493322,gene_1616-gene_1707:26.50804473799543,,
VIRSorter_2503538977_HspPCC7418_contig150,3813,VIRSorter_2503538977_HspPCC7418_contig150-gene_1277-gene_1348,72,3,,,,gene_1277-gene_1348:4.41019666067008,gene_1277-gene_1348:2.48006072457920,,gene_1278-gene_1347:2.62364175734375
VIRSorter_2503692032_Doleo_NC_009943,3377,VIRSorter_2503692032_Doleo_NC_009943-gene_2772-gene_2811,40,3,,,,gene_2772-gene_2811:4.49153717565387,gene_2772-gene_2810:3.10664299544455,,
VIRSorter_2503692032_Doleo_NC_009943,3377,VIRSorter_2503692032_Doleo_NC_009943-gene_2989-gene_3045,57,3,,,,gene_2989-gene_3045:15.95982782455254,gene_2990-gene_3044:8.45786858970398,,
VIRSorter_2503707678_Ftaff_Contig130,3992,VIRSorter_2503707678_Ftaff_Contig130-gene_1768-gene_1823,56,3,,,,gene_1768-gene_1823:10.87001223246306,gene_1768-gene_1823:10.87001223246306,,
VIRSorter_2503707678_Ftaff_Contig130,3992,VIRSorter_2503707678_Ftaff_Contig130-gene_2901-gene_2995,95,3,,,,gene_2901-gene_2995:14.96395622562125,gene_2901-gene_2995:12.45205617968129,,gene_2909-gene_2984:3.85753632843514
VIRSorter_2503707678_Ftaff_Contig130,3992,VIRSorter_2503707678_Ftaff_Contig130-gene_315-gene_344,30,3,,,,gene_315-gene_344:7.58385041530774,gene_315-gene_344:7.58385041530774,,
VIRSorter_2503707678_Ftaff_Contig130,3992,VIRSorter_2503707678_Ftaff_Contig130-gene_3694-gene_3757,64,3,,,,gene_3694-gene_3757:4.45243224901101,gene_3706-gene_3757:3.53603904619222,,
VIRSorter_2503707678_Ftaff_Contig130,3992,VIRSorter_2503707678_Ftaff_Contig130-gene_392-gene_446,55,3,,,,gene_392-gene_446:7.46561644865353,gene_392-gene_446:4.92075628183275,,
VIRSorter_2503707678_Ftaff_Contig130,3992,VIRSorter_2503707678_Ftaff_Contig130-gene_542-gene_627,86,3,,,,gene_542-gene_627:8.32784005206800,gene_542-gene_627:4.25363145622031,,
VIRSorter_2503707678_Ftaff_Contig130,3992,VIRSorter_2503707678_Ftaff_Contig130-gene_657-gene_719,63,3,,,,gene_657-gene_719:4.01608881946597,gene_660-gene_699:2.67903765699840,,
VIRSorter_2503707678_Ftaff_Contig130,3992,VIRSorter_2503707678_Ftaff_Contig130-gene_946-gene_1047,102,3,,,,gene_948-gene_1047:7.33483315432880,gene_946-gene_1039:5.54726345665188,,
VIRSorter_2503707679_Nsp7107_Contig281,5343,VIRSorter_2503707679_Nsp7107_Contig281-gene_2981-gene_3030,50,3,,,,gene_2981-gene_3030:14.15089160377850,gene_2984-gene_3030:11.20701249532146,,gene_2982-gene_3030:5.61012300293204
VIRSorter_2503707679_Nsp7107_Contig281,5343,VIRSorter_2503707679_Nsp7107_Contig281-gene_3087-gene_3104,18,3,,,,gene_3087-gene_3104:4.38637866338921,gene_3087-gene_3104:4.38637866338921,,
VIRSorter_2503707679_Nsp7107_Contig281,5343,VIRSorter_2503707679_Nsp7107_Contig281-gene_4841-gene_4864,24,3,,,,gene_4841-gene_4864:8.22437650672580,gene_4846-gene_4864:5.02345951413174,,
VIRSorter_2503707679_Nsp7107_Contig281,5343,VIRSorter_2503707679_Nsp7107_Contig281-gene_5110-gene_5176,67,3,,,,gene_5110-gene_5176:12.57971050752095,gene_5110-gene_5176:10.67435288620464,,
VIRSorter_2503755761_Gsp7428_Contig349-circular,170,VIRSorter_2503755761_Gsp7428_Contig349-circular-gene_66-gene_153,88,3,,,,gene_66-gene_148:13.21561685615390,gene_66-gene_153:7.89240379719645,,
VIRSorter_2503755763_Gsp7428_Contig351,4752,VIRSorter_2503755763_Gsp7428_Contig351-gene_3067-gene_3092,26,3,,,,gene_3067-gene_3092:5.12636545854031,gene_3072-gene_3092:4.79303680139239,,
VIRSorter_2503919958_Schlor_chr1,2937,VIRSorter_2503919958_Schlor_chr1-gene_1147-gene_1209,63,3,,,,gene_1147-gene_1209:11.72113998741312,gene_1147-gene_1204:9.12427687750162,,
VIRSorter_2503985318_Csp6303_Contig662,5457,VIRSorter_2503985318_Csp6303_Contig662-gene_209-gene_307,99,3,,,,gene_209-gene_307:7.44951268214430,gene_209-gene_307:3.17398605976114,,
VIRSorter_2503985318_Csp6303_Contig662,5457,VIRSorter_2503985318_Csp6303_Contig662-gene_2113-gene_2301,189,3,,,,gene_2155-gene_2254:9.98227256427525,gene_2205-gene_2301:4.14073529147259;gene_2113-gene_2193:6.71474618064994,,
VIRSorter_2503985318_Csp6303_Contig662,5457,VIRSorter_2503985318_Csp6303_Contig662-gene_2397-gene_2495,99,3,,,,gene_2397-gene_2495:11.79590780524808,gene_2397-gene_2495:8.12949255267318,,
VIRSorter_2503985318_Csp6303_Contig662,5457,VIRSorter_2503985318_Csp6303_Contig662-gene_2551-gene_2652,102,3,,,,gene_2554-gene_2652:30.28659521424657,gene_2551-gene_2650:22.06139197802522,,
VIRSorter_2503985318_Csp6303_Contig662,5457,VIRSorter_2503985318_Csp6303_Contig662-gene_331-gene_424,94,3,,,,gene_331-gene_424:10.28335342782302,gene_331-gene_424:6.05074969377448,,
VIRSorter_2503985486_Acyl7122_unknown1,5472,VIRSorter_2503985486_Acyl7122_unknown1-gene_2052-gene_2151,100,3,,,,gene_2052-gene_2151:13.05003524351676,gene_2052-gene_2151:5.90775742498265,,
VIRSorter_2503985486_Acyl7122_unknown1,5472,VIRSorter_2503985486_Acyl7122_unknown1-gene_3890-gene_3957,68,3,,,,gene_3890-gene_3939:8.53481560429303,gene_3895-gene_3957:6.94339047631046,,
VIRSorter_2503985486_Acyl7122_unknown1,5472,VIRSorter_2503985486_Acyl7122_unknown1-gene_5349-gene_5371,23,3,,,,gene_5349-gene_5371:7.57196502935626,gene_5350-gene_5371:6.93082107781511,,
VIRSorter_2504404809_AMB_SN2,4344,VIRSorter_2504404809_AMB_SN2-gene_1202-gene_1245,44,3,,,,gene_1202-gene_1245:7.44882098489575,gene_1202-gene_1245:6.45115480151784,,gene_1202-gene_1244:4.34254820874242
