"Taxon.oid","Domain","Status","Genome.Name","IMG.Genome.ID","Phylum","Class","Order","Family","Genus","Species","NCBI.Taxon.ID","Strain","Cultured","Ecosystem","Ecosystem.Category","Ecosystem.Type","Ecosystem.Subtype","Genome.Size","Gene.Count","Scaffold.Count","GOLD.Analysis.Project.Type","GOLD.Sequencing.Strategy"
2654587955,"Bacteria","Permanent Draft","Gammaproteobacteria bacterium SG8_31",2654587955,"Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","Gammaproteobacteria bacterium SG8_31",1703405,"","No","Environmental","Aquatic","Marine","Oceanic",5968366,5821,266,"Genome from Metagenome","Metagenome"
2654587952,"Bacteria","Permanent Draft","Gammaproteobacteria bacterium SG8_47",2654587952,"Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","Gammaproteobacteria bacterium SG8_47",1703406,"","No","Environmental","Aquatic","Marine","Oceanic",2696743,2793,197,"Genome from Metagenome","Metagenome"
2513237293,"Bacteria","Permanent Draft","Gammaproteobacteria sp. OM60 HIMB55",2513237293,"Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","unclassified","gamma proteobacterium HIMB55",745014,"HIMB55","Yes","Environmental","Aquatic","Marine","Unclassified",2736988,2511,1,"Genome Analysis","Whole Genome Sequencing"
2547132174,"Bacteria","Permanent Draft","Gayadomonas joobiniege G7",2547132174,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Gayadomonas","Gayadomonas joobiniege",1046714,"G7","Yes","Environmental","Aquatic","Marine","Neritic zone",3910429,3472,8,"Genome Analysis","Whole Genome Sequencing"
2523231061,"Bacteria","Permanent Draft","Gelidibacter mesophilus DSM 14095",2523231061,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gelidibacter","Gelidibacter mesophilus",1121912,"DSM 14095","Yes","Environmental","Aquatic","Marine","Marginal Sea",4430943,3949,55,"Genome Analysis","Whole Genome Sequencing"
2721755913,"Bacteria","Permanent Draft","Gemmatimonadales bacterium JGI 01_G21 (unscreened)",2721755913,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","unclassified","unclassified","unclassified",219686,"JGI 01_G21","No","Environmental","Aquatic","Marine","Oceanic",122686,117,22,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2721755948,"Bacteria","Permanent Draft","Gemmatimonadales bacterium JGI 01_H16 (contamination screened)",2721755948,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","unclassified","unclassified","unclassified",219686,"JGI 01_H16","No","Environmental","Aquatic","Marine","Oceanic",616946,581,45,"Single Cell Analysis (screened)","Whole Genome Sequencing"
2721755931,"Bacteria","Permanent Draft","Gemmatimonadales bacterium JGI 01_H16 (unscreened)",2721755931,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","unclassified","unclassified","unclassified",219686,"JGI 01_H16","No","Environmental","Aquatic","Marine","Oceanic",1057931,1092,139,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2721755995,"Bacteria","Permanent Draft","Gemmatimonadales bacterium JGI 01_J4 (unscreened)",2721755995,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","unclassified","unclassified","unclassified",219686,"JGI 01_J4","No","Environmental","Aquatic","Marine","Oceanic",259159,297,59,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2654587953,"Bacteria","Permanent Draft","Gemmatimonas sp. SG8_17",2654587953,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonas sp. SG8_17",1703355,"","No","Environmental","Aquatic","Marine","Oceanic",3691854,3753,456,"Genome from Metagenome","Metagenome"
2654587950,"Bacteria","Permanent Draft","Gemmatimonas sp. SG8_23",2654587950,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonas sp. SG8_23",1703356,"","No","Environmental","Aquatic","Marine","Oceanic",3209539,3102,310,"Genome from Metagenome","Metagenome"
2654587951,"Bacteria","Permanent Draft","Gemmatimonas sp. SG8_28",2654587951,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonas sp. SG8_28",1703357,"","No","Environmental","Aquatic","Marine","Oceanic",3856507,3704,430,"Genome from Metagenome","Metagenome"
2654587958,"Bacteria","Permanent Draft","Gemmatimonas sp. SG8_38_2",2654587958,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonas sp. SG8_38_2",1703358,"","No","Environmental","Aquatic","Marine","Oceanic",2814545,2866,307,"Genome from Metagenome","Metagenome"
2654587936,"Bacteria","Permanent Draft","Gemmatimonas sp. SM23_52",2654587936,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonas sp. SM23_52",1703359,"","No","Environmental","Aquatic","Marine","Oceanic",4296877,4022,263,"Genome from Metagenome","Metagenome"
637000118,"Bacteria","Finished","Geobacillus kaustophilus HTA426",637000118,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus","Geobacillus kaustophilus",235909,"HTA426","Yes","Environmental","Aquatic","Marine","Oceanic",3592666,3714,2,"Genome Analysis","Whole Genome Sequencing"
2627853986,"Bacteria","Finished","Geobacillus sp. 12AMOR1",2627853986,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus","Geobacillus sp. 12AMOR1",1629723,"12AMOR1","Yes","Environmental","Aquatic","Marine","Hydrothermal vents",3442724,3572,2,"Genome Analysis","Whole Genome Sequencing"
2562617054,"Bacteria","Permanent Draft","Geodermatophilaceae bacterium URHB0048",2562617054,"Actinobacteria","Actinobacteria","Geodermatophilales","Geodermatophilaceae","unclassified","Geodermatophilaceae bacterium URHB0048",1380347,"URHB0048","Yes","Environmental","Aquatic","Marine","Hydrothermal vents",4705879,4600,13,"Genome Analysis","Whole Genome Sequencing"
2548877032,"Bacteria","Permanent Draft","Gillisia marina CBA3202",2548877032,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gillisia","Gillisia marina",1167637,"CBA3202","Yes","Environmental","Aquatic","Marine","Oceanic",2981404,3136,116,"Genome Analysis","Whole Genome Sequencing"
2576861397,"Bacteria","Permanent Draft","Gillisia sp. Hel_I_29",2576861397,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gillisia","Gillisia sp. Hel_I_29",1249975,"Hel_I_29","Yes","Environmental","Aquatic","Marine","Unclassified",3959304,3613,9,"Genome Analysis","Whole Genome Sequencing"
2519103187,"Bacteria","Permanent Draft","Gilvimarinus chinensis DSM 19667",2519103187,"Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Gilvimarinus","Gilvimarinus chinensis",1121921,"DSM 19667","Yes","Environmental","Aquatic","Marine","Unclassified",4068866,3680,18,"Genome Analysis","Whole Genome Sequencing"
2517572011,"Bacteria","Draft","Gimesia maris PLM2",2517572011,"Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Gimesia","Gimesia maris",344747,"PLM2","No","Environmental","Aquatic","Marine","Oceanic",7642810,6002,39,"Genome Analysis","Whole Genome Sequencing"
650716040,"Bacteria","Finished","Glaciecola agarilytica 4H-3-7+YE-5",650716040,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola","Glaciecola sp. 4H-3-7+YE-5",983545,"4H-3-7+YE-5","Yes","Environmental","Aquatic","Marine","Unclassified",5393591,4688,2,"Genome Analysis","Whole Genome Sequencing"
2511231080,"Bacteria","Finished","Glaciecola nitratireducens FR1064",2511231080,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola","Glaciecola nitratireducens",1085623,"FR1064","Yes","Environmental","Aquatic","Marine","Unclassified",4134229,3720,1,"Genome Analysis","Whole Genome Sequencing"
2531839186,"Bacteria","Permanent Draft","Glaciecola pallidula DSM 14239",2531839186,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola","Glaciecola pallidula",1121922,"DSM 14239","Yes","Environmental","Aquatic","Marine","Oceanic",4360693,4083,68,"Genome Analysis","Whole Genome Sequencing"
2524023167,"Bacteria","Permanent Draft","Glaciecola pallidula DSM 14239",2524023167,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola","Glaciecola pallidula",1121922,"DSM 14239","Yes","Environmental","Aquatic","Marine","Oceanic",4363047,3902,29,"Genome Analysis","Whole Genome Sequencing"
2534682265,"Bacteria","Permanent Draft","Glaciecola punicea DSM 14233",2534682265,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola","Glaciecola punicea",1121923,"DSM 14233","Yes","Environmental","Aquatic","Marine","Coastal",3076861,2928,35,"Genome Analysis","Whole Genome Sequencing"
2513237134,"Bacteria","Finished","Glaciecola sp. ANT9081 (cola82)",2513237134,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola","Glaciecola sp. ANT9081",218983,"ANT9081","Yes","Environmental","Aquatic","Marine","Unclassified",4996068,4330,1,"Genome Analysis","Whole Genome Sequencing"
2265129012,"Bacteria","Permanent Draft","Gracilibacteria bacterium JGI 0000069-K10 (contamination screened) (CrabSpa_001_277)",2265129012,"Gracilibacteria","unclassified","unclassified","unclassified","unclassified","unclassified",1130342,"JGI 0000069-K10","No","Environmental","Aquatic","Marine","Oceanic",759477,768,65,"Single Cell Analysis (screened)","Whole Genome Sequencing"
2265129013,"Bacteria","Permanent Draft","Gracilibacteria bacterium JGI 0000069-P22 (contamination screened) (CrabSpa_001_278)",2265129013,"Gracilibacteria","unclassified","unclassified","unclassified","unclassified","unclassified",1130343,"JGI 0000069-P22","No","Environmental","Aquatic","Marine","Oceanic",341011,372,30,"Single Cell Analysis (screened)","Whole Genome Sequencing"
639633025,"Bacteria","Finished","Gramella forsetii KT0803",639633025,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gramella","Gramella forsetii",411154,"KT0803","Yes","Environmental","Aquatic","Marine","Unclassified",3798465,3642,1,"Genome Analysis","Whole Genome Sequencing"
2524614725,"Bacteria","Permanent Draft","Gramella portivictoriae DSM 23547",2524614725,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gramella","Gramella portivictoriae",1121932,"DSM 23547","Yes","Environmental","Aquatic","Marine","Oceanic",3269398,3045,8,"Genome Analysis","Whole Genome Sequencing"
2718217989,"Bacteria","Finished","Gramella sp. LPB0144",2718217989,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gramella","Gramella sp. LPB0144",1913577,"LPB0144","Yes","Environmental","Aquatic","Marine","",2978889,2706,1,"Genome Analysis","Whole Genome Sequencing"
2531839526,"Bacteria","Permanent Draft","Grimontia indica AK16",2531839526,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Grimontia","Grimontia indica",1056512,"AK16","Yes","Environmental","Aquatic","Marine","Coastal",5555590,4956,109,"Genome Analysis","Whole Genome Sequencing"
2663763294,"Bacteria","Permanent Draft","Grimontia sp. AD028",2663763294,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Grimontia","Grimontia sp. AD028",1581149,"AD028","Yes","Environmental","Aquatic","Marine","Coastal",5443333,4913,176,"Genome Analysis","Whole Genome Sequencing"
637000128,"Bacteria","Finished","Hahella chejuensis KCTC 2396",637000128,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Hahellaceae","Hahella","Hahella chejuensis",349521,"KCTC 2396","Yes","Environmental","Aquatic","Marine","Oceanic",7215267,6875,1,"Genome Analysis","Whole Genome Sequencing"
646311933,"Bacteria","Finished","Haliangium ochraceum SMP-2, DSM 14365",646311933,"Proteobacteria","Deltaproteobacteria","Myxococcales","Kofleriaceae","Haliangium","Haliangium ochraceum",502025,"SMP-2, DSM 14365","Yes","Environmental","Aquatic","Marine","Intertidal zone",9446314,6952,1,"Genome Analysis","Whole Genome Sequencing"
2600255098,"Bacteria","Permanent Draft","Haliea rubra CM41_15a, DSM 19751",2600255098,"Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Pseudohaliea","Pseudohaliea rubra",1265313,"CM41_15a","Yes","Environmental","Aquatic","Marine","Unclassified",3211765,2959,90,"Genome Analysis","Whole Genome Sequencing"
2523533559,"Bacteria","Permanent Draft","Haliea salexigens DSM 19537",2523533559,"Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Haliea","Haliea salexigens",1121937,"DSM 19537","Yes","Environmental","Aquatic","Marine","Coastal",4258722,4016,76,"Genome Analysis","Whole Genome Sequencing"
2523533634,"Bacteria","Permanent Draft","Halobacillus kuroshimensis DSM 18393",2523533634,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Halobacillus","Halobacillus kuroshimensis",1121938,"DSM 18393","Yes","Environmental","Aquatic","Marine","Intertidal zone",3850446,4064,16,"Genome Analysis","Whole Genome Sequencing"
2509601017,"Bacteria","Finished","Halobacteroides halobius DSM 5150",2509601017,"Firmicutes","Clostridia","Halanaerobiales","Halobacteroidaceae","Halobacteroides","Halobacteroides halobius",748449,"DSM 5150","Yes","Environmental","Aquatic","Marine","Oceanic",2649255,2633,1,"Genome Analysis","Whole Genome Sequencing"
2524614816,"Bacteria","Permanent Draft","Halodesulfovibrio aestuarii DSM 10141",2524614816,"Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Halodesulfovibrio","Halodesulfovibrio aestuarii",1121434,"DSM 10141","Yes","Environmental","Aquatic","Marine","Coastal",3406986,3071,15,"Genome Analysis","Whole Genome Sequencing"
2724679905,"Bacteria","Permanent Draft","Halomonadaceae bacterium JGI 04_I11 (contamination screened)",2724679905,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","unclassified","unclassified",28256,"JGI 04_I11","No","Environmental","Aquatic","Marine","Oceanic",304678,325,22,"Single Cell Analysis (screened)","Whole Genome Sequencing"
2724679904,"Bacteria","Permanent Draft","Halomonadaceae bacterium JGI 04_I11 (unscreened)",2724679904,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","unclassified","unclassified",28256,"JGI 04_I11","No","Environmental","Aquatic","Marine","Oceanic",458596,509,55,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2588254266,"Bacteria","Permanent Draft","Halomonas meridiana R1t3",2588254266,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas meridiana",29570,"R1t3","Yes","Environmental","Aquatic","Marine","Unclassified",3507875,3526,290,"Genome Analysis","Whole Genome Sequencing"
2609460220,"Bacteria","Permanent Draft","Halomonas sp. KO116",2609460220,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas sp. KO116",1504981,"KO116","Yes","Environmental","Aquatic","Marine","Neritic zone",5095684,4894,80,"Genome Analysis","Whole Genome Sequencing"
2579779161,"Bacteria","Permanent Draft","Halomonas sp. TG39a",2579779161,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas sp. TG39a",1415755,"TG39a","Yes","Environmental","Aquatic","Marine","Coastal",4979193,4614,2,"Genome Analysis","Whole Genome Sequencing"
2585427838,"Bacteria","Permanent Draft","Halomonas zincidurans B6",2585427838,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas zincidurans",1446475,"B6","Yes","Environmental","Aquatic","Marine","Oceanic",3554760,3293,2,"Genome Analysis","Whole Genome Sequencing"
2519103046,"Bacteria","Permanent Draft","Henriciella marina DSM 19595",2519103046,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Hyphomonadaceae","Henriciella","Henriciella marina",1121949,"DSM 19595","Yes","Environmental","Aquatic","Marine","Unclassified",3277765,3260,2,"Genome Analysis","Whole Genome Sequencing"
2523231012,"Bacteria","Permanent Draft","Hippea alviniae EP5-r, DSM 24586",2523231012,"Proteobacteria","Deltaproteobacteria","Desulfurellales","Desulfurellaceae","Hippea","Hippea alviniae",944480,"EP5-r","Yes","Environmental","Aquatic","Marine","Hydrothermal vents",1749386,1814,4,"Genome Analysis","Whole Genome Sequencing"
2504136000,"Bacteria","Finished","Hippea maritima MH2, DSM 10411",2504136000,"Proteobacteria","Deltaproteobacteria","Desulfurellales","Desulfurellaceae","Hippea","Hippea maritima",760142,"MH2, DSM 10411","Yes","Environmental","Aquatic","Marine","Oceanic",1694430,1780,1,"Genome Analysis","Whole Genome Sequencing"
2519899518,"Bacteria","Permanent Draft","Hirschia maritima DSM 19733",2519899518,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Hyphomonadaceae","Hirschia","Hirschia maritima",551275,"DSM 19733","Yes","Environmental","Aquatic","Marine","Unclassified",3351270,3132,10,"Genome Analysis","Whole Genome Sequencing"
2654587899,"Bacteria","Permanent Draft","Hydrogenimonas thermophila EP1-55-1",2654587899,"Proteobacteria","Epsilonproteobacteria","Campylobacterales","unclassified","Hydrogenimonas","Hydrogenimonas thermophila",223786,"EP1-55-1","Yes","Environmental","Aquatic","Marine","Hydrothermal vents",2444910,2576,92,"Genome Analysis","Whole Genome Sequencing"
2636416138,"Bacteria","Permanent Draft","Hydrogenivirga sp. 128-5-R1-1",2636416138,"Aquificae","Aquificae","Aquificales","Aquificaceae","Hydrogenivirga","Hydrogenivirga sp. 128-5-R1-1",392423,"128-5-R1-1","Yes","Environmental","Aquatic","Marine","Hydrothermal vents",3038240,3811,551,"Genome Analysis","Whole Genome Sequencing"
